,RH,°C Temp,kPa Pressure,mm Precip,Solar W/m²,m/s Wind,m/s Gusts,° Direction
,mean,mean,mean,mean,mean,mean,mean,mean
Datetime,,,,,,,,
2018-04-13 13:00:00,0.597,11.5,90.43,0.2,51.3,1.0,1.4,182.0
2018-04-13 14:00:00,0.598,11.1,90.43,0.0,210.6,1.5,2.2,199.0
2018-04-13 15:00:00,0.6111666666666666,11.700000000000001,90.455,0.0,359.2,1.4500000000000002,1.8499999999999999,199.0
2018-04-13 16:00:00,0.5563333333333333,13.649999999999999,90.46666666666665,0.0,405.88333333333327,1.3333333333333333,1.8333333333333333,206.83333333333334
2018-04-13 17:00:00,0.5765000000000001,11.433333333333332,90.49,0.0,179.13333333333335,1.4666666666666666,1.9333333333333336,200.16666666666666
2018-04-13 18:00:00,0.5493333333333333,12.466666666666667,90.51333333333332,0.0,190.41666666666666,1.2333333333333334,1.6833333333333333,204.33333333333334
2018-04-13 19:00:00,0.6126666666666667,10.216666666666667,90.53833333333334,0.0,25.349999999999994,0.31666666666666665,0.5333333333333333,157.33333333333334
2018-04-13 20:00:00,0.6448333333333334,8.766666666666666,90.575,0.0,0.0,0.8500000000000001,1.0999999999999999,98.83333333333333
2018-04-13 21:00:00,0.6686666666666666,8.366666666666667,90.60500000000002,0.0,0.0,1.4166666666666667,1.6666666666666667,46.166666666666664
2018-04-13 22:00:00,0.6558333333333333,8.450000000000001,90.63,0.0,0.0,1.75,2.0833333333333335,22.833333333333332
2018-04-13 23:00:00,0.6541666666666667,8.216666666666667,90.63,0.0,0.0,1.7166666666666668,2.183333333333333,22.833333333333332
2018-04-14 00:00:00,0.6485,7.849999999999999,90.67833333333334,0.0,0.0,1.2833333333333334,1.7833333333333334,27.5
2018-04-14 01:00:00,0.6255,8.066666666666665,90.705,0.0,0.0,1.4000000000000001,1.8500000000000003,28.333333333333332
2018-04-14 02:00:00,0.6438333333333334,8.266666666666667,90.70833333333333,0.0,0.0,1.7666666666666666,2.216666666666667,17.833333333333332
2018-04-14 03:00:00,0.6403333333333333,8.6,90.69833333333334,0.0,0.0,1.3833333333333335,2.1333333333333333,18.666666666666668
2018-04-14 04:00:00,0.6941666666666667,7.616666666666667,90.68333333333334,0.0,0.0,1.3166666666666667,2.2333333333333334,71.0
2018-04-14 05:00:00,0.7051666666666668,7.616666666666666,90.65833333333332,0.0,0.0,2.1333333333333333,3.016666666666666,19.166666666666668
2018-04-14 06:00:00,0.6778333333333334,8.1,90.65666666666668,0.0,0.6166666666666667,2.35,3.033333333333333,21.666666666666668
2018-04-14 07:00:00,0.6581666666666667,8.366666666666667,90.67,0.0,14.65,2.3166666666666664,3.266666666666667,25.833333333333332
2018-04-14 08:00:00,0.6476666666666667,9.266666666666666,90.67333333333333,0.0,162.68333333333334,2.216666666666667,3.5499999999999994,16.333333333333332
2018-04-14 09:00:00,0.6226666666666666,10.816666666666665,90.69,0.0,454.7166666666667,2.2666666666666666,3.6166666666666667,79.0
2018-04-14 10:00:00,0.605,12.149999999999999,90.71500000000002,0.0,637.8,2.3166666666666664,3.85,181.5
2018-04-14 11:00:00,0.6085,12.949999999999998,90.73666666666666,0.0,750.1333333333333,2.3333333333333335,4.166666666666667,183.83333333333334
2018-04-14 12:00:00,0.6233333333333334,12.733333333333333,90.74333333333334,0.0,660.7,2.3166666666666664,3.8333333333333335,12.666666666666666
2018-04-14 13:00:00,0.6083333333333333,13.783333333333333,90.72000000000001,0.0,829.7666666666668,2.1666666666666665,3.783333333333333,115.5
2018-04-14 14:00:00,0.6053333333333333,14.100000000000001,90.71500000000002,0.0,790.0999999999999,2.483333333333334,4.083333333333333,14.333333333333334
2018-04-14 15:00:00,0.5964999999999999,14.199999999999998,90.63833333333334,0.0,707.7166666666666,3.3000000000000003,4.683333333333334,10.833333333333334
2018-04-14 16:00:00,0.5976666666666667,13.866666666666667,90.57,0.0,547.1666666666666,3.0333333333333337,4.95,19.666666666666668
2018-04-14 17:00:00,0.6,12.6,90.55166666666666,0.0,258.7666666666667,2.85,4.583333333333333,192.16666666666666
2018-04-14 18:00:00,0.6244999999999999,11.133333333333333,90.50666666666666,0.0,119.31666666666666,2.783333333333333,4.233333333333333,178.0
2018-04-14 19:00:00,0.6350000000000001,9.916666666666668,90.48333333333335,0.0,29.900000000000002,2.516666666666667,3.8666666666666667,82.33333333333333
2018-04-14 20:00:00,0.5441666666666668,10.166666666666666,90.45333333333333,0.0,0.0,3.716666666666667,5.266666666666667,18.666666666666668
2018-04-14 21:00:00,0.5288333333333334,10.216666666666667,90.45333333333333,0.0,0.0,3.233333333333334,4.783333333333333,74.66666666666667
